year,variable,value,question,N,low,pct,upp
2018,hrssocmed,5+,jobop,890,0.546246399098421,0.586908551970824,0.627570704843227
2018,hrssocmed,<1,eqpay,1787,0.723033097627986,0.747335583225689,0.771638068823392
2018,hrssocmed,<1,jobop,1787,0.628402200992385,0.655728223470052,0.683054245947719
2019,hrssocmed,1-4,eqpay,2074,0.680984677936304,0.704815195144721,0.728645712353137
2019,hrssocmed,1-4,jobop,2074,0.572393592395647,0.598048077032071,0.623702561668495
2019,hrssocmed,5+,eqpay,861,0.590208091879426,0.630272147576191,0.670336203272955
2019,hrssocmed,5+,jobop,861,0.519564679294133,0.560874920387978,0.602185161481823
2019,hrssocmed,<1,eqpay,1438,0.691249413464124,0.720123390827557,0.74899736819099
2019,hrssocmed,<1,jobop,1438,0.594043428186933,0.624844270759124,0.655645113331315
2020,hrssocmed,1-4,eqpay,653,0.614805653816688,0.662779784960838,0.710753916104989
2020,hrssocmed,1-4,jobop,653,0.48547777448317,0.534940295146393,0.584402815809616
2020,hrssocmed,5+,eqpay,287,0.59625184416351,0.66442666162798,0.732601479092449
2020,hrssocmed,5+,jobop,287,0.469296793339247,0.544135572749674,0.618974352160101
2020,hrssocmed,<1,eqpay,364,0.619219304102459,0.683308100630437,0.747396897158415
2020,hrssocmed,<1,jobop,364,0.493794637010855,0.560241929671986,0.626689222333117
2021,hrssocmed,1-4,eqpay,1575,0.591767985783107,0.621892599756671,0.652017213730235
2021,hrssocmed,1-4,jobop,1575,0.483042727023987,0.51409343881717,0.545144150610352
2021,hrssocmed,5+,eqpay,631,0.540738936081866,0.586114910299056,0.631490884516245
2021,hrssocmed,5+,jobop,631,0.462913100075794,0.508600684012567,0.554288267949339
2021,hrssocmed,<1,eqpay,1288,0.632291663400684,0.665747211334274,0.699202759267863
2021,hrssocmed,<1,jobop,1288,0.523618386568884,0.557769404446448,0.591920422324011
2022,hrssocmed,1-4,eqpay,1533,0.603373208337372,0.633558371975046,0.66374353561272
2022,hrssocmed,1-4,jobop,1533,0.486358522462013,0.517967839651261,0.549577156840509
2022,hrssocmed,5+,eqpay,603,0.548789675394755,0.597079694088957,0.645369712783158
2022,hrssocmed,5+,jobop,603,0.426890437061429,0.475745842546226,0.524601248031023
2022,hrssocmed,<1,eqpay,1104,0.636980231857095,0.671481393436863,0.705982555016632
2022,hrssocmed,<1,jobop,1104,0.519377235380116,0.556335662631203,0.593294089882291
2023,hrssocmed,1-4,eqpay,1067,0.531126284860754,0.571179873102829,0.611233461344904
2023,hrssocmed,1-4,jobop,1067,0.419068789902622,0.459010293453871,0.498951797005119
2023,hrssocmed,5+,eqpay,390,0.481066534384985,0.544408569167703,0.60775060395042
2023,hrssocmed,5+,jobop,390,0.377391581373602,0.439437300468123,0.501483019562644
2023,hrssocmed,<1,eqpay,728,0.535055221199906,0.58697761423001,0.638900007260114
2023,hrssocmed,<1,jobop,728,0.395840753996507,0.447331330210515,0.498821906424523
